Accession Number,DOI,Pubmed ID,Article Title,Link,Authors,Source,Research Area,Volume,Issue,Pages,Publication Date,Times Cited,Journal Expected Citations,Category Expected Citations,Journal Normalized Citation Impact,Category Normalized Citation Impact,Percentile in Subject Area,Journal Impact Factor
WOS:000387188700002,10.1515/pac-2015-0705,n/a,Extraction for analytical scale sample preparation (IUPAC Technical Report),https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000387188700002,"Poole, Colin; Mester, Zoltan; Miro, Manuel; Pedersen-Bjergaard, Stig; Pawliszyn, Janusz",PURE AND APPLIED CHEMISTRY,"CHEMISTRY, MULTIDISCIPLINARY",88,7,649-687,2016,4,6.493506,10.68,0.62,0.3746,60.1059,5.294
WOS:000413263000013,10.1149/2.0211706jes,n/a,Mesoscopic Modeling of a LiFePO4 Electrode: Experimental Validation under Continuous and Intermittent Operating Conditions,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000413263000013,"Farkhondeh, M.; Pritzker, M.; Fowler, M.; Delacourt, C.",JOURNAL OF THE ELECTROCHEMICAL SOCIETY,"ELECTROCHEMISTRY; MATERIALS SCIENCE, COATINGS & FILMS",164,11,E3040-E3053,2017,4,3.643396,4.81,1.1,0.8313,39.2905,3.662
WOS:000345410700057,10.1016/j.egypro.2014.02.058,n/a,Solar-assisted heat pump test apparatus,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000345410700057,"Banister, Carsen J.; Wagar, William R.; Collins, Michael R.",PROCEEDINGS OF THE 2ND INTERNATIONAL CONFERENCE ON SOLAR HEATING AND COOLING FOR BUILDINGS AND INDUSTRY (SHC 2013),ENERGY & FUELS; CONSTRUCTION & BUILDING TECHNOLOGY,48,n/a,489-498,2014,4,4.802979,0.89,0.83,4.5103,4.4105,n/a
WOS:000341566900008,10.2478/jos-2014-0018,n/a,Recruiting an Internet Panel Using Respondent-Driven Sampling,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000341566900008,"Schonlau, Matthias; Weidmer, Beverly; Kapteyn, Arie",JOURNAL OF OFFICIAL STATISTICS,"SOCIAL SCIENCES, MATHEMATICAL METHODS; STATISTICS & PROBABILITY",30,2,291-310,2014,4,2.684211,6.76,1.49,0.5918,41.3884,0.662
WOS:000414188800014,10.1007/s10899-017-9688-0,MEDLINE:28421402,The Effect of Losses Disguised as Wins and Near Misses in Electronic Gaming Machines: A Systematic Review,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000414188800014,"Barton, K. R.; Yazdani, Y.; Ayer, N.; Kalvapalle, S.; Brown, S.",JOURNAL OF GAMBLING STUDIES,"PSYCHOLOGY, MULTIDISCIPLINARY; SUBSTANCE ABUSE",33,4,1241-1260,2017,4,7.75,4.79,0.52,0.8354,33.9597,2.09
WOS:000344952900009,10.3934/eect.2013.2.695,n/a,UNIFORM STABILIZATION OF A MULTILAYER RAO-NAKRA SANDWICH BEAM,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000344952900009,"Oezer, A. Oezkan; Hansen, Scott W.",EVOLUTION EQUATIONS AND CONTROL THEORY,"MATHEMATICS; MATHEMATICS, APPLIED",2,4,695-710,2013,3,3.5,4.77,0.86,0.6284,41.3006,1.049
WOS:000390507700018,10.1016/j.robot.2016.10.016,n/a,Multi-Channel Generalized-ICP: A robust framework for multi-channel scan registration,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000390507700018,"Servos, James; Waslander, Steven L.",ROBOTICS AND AUTONOMOUS SYSTEMS,"ROBOTICS; AUTOMATION & CONTROL SYSTEMS; COMPUTER SCIENCE, ARTIFICIAL INTELLIGENCE",87,n/a,247-257,2017,3,2.728972,2.9,1.1,1.0342,26.3126,2.638
WOS:000321664000033,10.1016/j.proeps.2013.03.048,n/a,Redox oscillation impact on natural and engineered biogeochemical systems: chemical resilience and implications for contaminant mobility,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000321664000033,"Charlet, Laurent; Markelova, Ekaterina; Parsons, Chris; Couture, Raoul-Marie; Made, Benoit","PROCEEDINGS OF THE FOURTEENTH INTERNATIONAL SYMPOSIUM ON WATER-ROCK INTERACTION, WRI 14","GEOSCIENCES, MULTIDISCIPLINARY",7,n/a,135-138,2013,3,2.416107,0.91,1.24,3.2853,10.5485,n/a
WOS:000341017700013,10.1039/c4md00197d,n/a,Prekinamycin and an isosteric-isoelectronic analogue exhibit comparable cytotoxicity towards K562 human leukemia cells,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000341017700013,"Abbott, Glenn L.; Wu, Xing; Zhao, Zhufeng; Guo, Lei; Birman, Vladimir B.",MEDCHEMCOMM,"CHEMISTRY, MEDICINAL; BIOCHEMISTRY & MOLECULAR BIOLOGY",5,9,1364-1370,2014,3,8.732984,12.71,0.34,0.2361,80.7898,2.342
WOS:000387976800103,10.1016/j.prostr.2016.06.104,n/a,V-notched components under non-localized creeping condition: numerical evaluation of stresses and strains,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000387976800103,"Gallo, Pasquale; Berto, Filippo; Glinka, Gregory","21ST EUROPEAN CONFERENCE ON FRACTURE, (ECF21)","ENGINEERING, MECHANICAL",2,n/a,809-816,2016,3,1.473581,0.31,2.04,9.7754,3.2832,n/a
WOS:000380492500022,10.1016/j.proeng.2015.02.023,n/a,Total life approach for fatigue life estimation of welded structures,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000380492500022,"Mikheevskiy, S.; Glinka, G.; Cordes, T.","3RD INTERNATIONAL CONFERENCE ON MATERIAL AND COMPONENT PERFORMANCE UNDER VARIABLE AMPLITUDE LOADING, VAL 2015","ENGINEERING, MECHANICAL; ENGINEERING, MULTIDISCIPLINARY",101,n/a,177-184,2015,3,2.057683,0.49,1.46,6.0849,4.2747,n/a
WOS:000393870100025,10.1002/eco.1804,n/a,Peatland bryophyte responses to increased light from black spruce removal,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000393870100025,"Leonard, R.; Kettridge, N.; Krause, S.; Devito, K. J.; Granath, G.",ECOHYDROLOGY,WATER RESOURCES; ENVIRONMENTAL SCIENCES; ECOLOGY,10,1,n/a,2017,3,2.61157,3.17,1.15,0.946,32.7453,2.755
WOS:000400649600046,10.1167/iovs.16-20012,MEDLINE:28431435,Regional Extent of Peripheral Suppression in Amblyopia,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000400649600046,"Babu, Raiju J.; Clavagnier, Simon; Bobier, William R.; Thompson, Benjamin; Hess, Robert F.",INVESTIGATIVE OPHTHALMOLOGY & VISUAL SCIENCE,OPHTHALMOLOGY,58,4,2329-2340,2017,3,3.303852,2.09,0.91,1.4365,26.9119,3.388
WOS:000345500505075,10.1016/j.egypro.2013.06.461,n/a,Ex-situ dissolution of CO2 for carbon sequestration,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000345500505075,"Cholewinski, Aleksander; Leonenko, Yuri",GHGT-11,"MATERIALS SCIENCE, MULTIDISCIPLINARY; ENERGY & FUELS",37,n/a,5427-5434,2013,3,6.135476,0.99,0.49,3.0375,8.0231,n/a
WOS:000372758200002,10.1016/j.laa.2016.02.019,n/a,Quantum graph homomorphisms via operator systems,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000372758200002,"Ortiz, Carlos M.; Paulsen, Vern I.",LINEAR ALGEBRA AND ITS APPLICATIONS,"MATHEMATICS, APPLIED; MATHEMATICS",497,n/a,23-43,2016,3,2.277108,2.08,1.32,1.441,21.0863,0.972
WOS:000347715800039,10.1088/1742-6596/551/1/012039,n/a,A Brief Survey of beta-Detected NMR of Implanted Li-8(+) in Organic Polymers,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000347715800039,"McGee, F. H.; McKenzie, I.; Buck, T.; Daley, C. R.; Forrest, J. A.","13TH INTERNATIONAL CONFERENCE ON MUON SPIN ROTATION, RELAXATION AND RESONANCE","PHYSICS, MULTIDISCIPLINARY; PHYSICS, APPLIED",551,n/a,n/a,2014,3,1.773321,1.07,1.69,2.7999,10.7082,n/a
WOS:000370089800002,10.1016/j.jsc.2015.11.005,n/a,Faster sparse multivariate polynomial interpolation of straight-line programs,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000370089800002,"Arnold, Andrew; Giesbrecht, Mark; Roche, Daniel S.",JOURNAL OF SYMBOLIC COMPUTATION,"MATHEMATICS, APPLIED; COMPUTER SCIENCE, THEORY & METHODS",75,n/a,24-Apr,2016,3,2.222222,3.23,1.35,0.9299,31.9796,0.755
WOS:000409402200106,10.1088/1742-6596/773/1/012109,n/a,Modelling and fabrication of a compliant centrally supported meandering piezoelectric energy harvester using screen-printing technology,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000409402200106,"Fernandes, E.; Zarabi, S.; Debeda, H.; Lucat, C.; Nairn, D.",16TH INTERNATIONAL CONFERENCE ON MICRO AND NANOTECHNOLOGY FOR POWER GENERATION AND ENERGY CONVERSION APPLICATIONS (POWERMEMS 2016),"PHYSICS, APPLIED; ENERGY & FUELS",773,n/a,n/a,2016,3,0.947091,0.52,3.17,5.7625,5.526,n/a
WOS:000398040600006,10.1515/JOS-2017-0006,n/a,Three Methods for Occupation Coding Based on Statistical Learning,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000398040600006,"Gweon, Hyukjun; Schonlau, Matthias; Kaczmirek, Lars; Blohm, Michael; Steiner, Stefan",JOURNAL OF OFFICIAL STATISTICS,"STATISTICS & PROBABILITY; SOCIAL SCIENCES, MATHEMATICAL METHODS",33,1,101-122,2017,3,0.863636,1.35,3.47,2.2212,14.6372,0.662
WOS:000396043800012,10.1007/s10750-016-2925-1,n/a,Stable isotope evidence from formalin-ethanol-preserved specimens indicates dietary shifts and increasing diet overlap in Lake Victoria cichlids,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000396043800012,"Kishe-Machumu, Mary A.; van Rijssel, Jacco C.; Poste, Amanda; Hecky, Robert E.; Witte, Frans",HYDROBIOLOGIA,MARINE & FRESHWATER BIOLOGY,791,1,155-173,2017,3,2.841463,2.24,1.06,1.3393,31.331,2.165
WOS:000350875100003,10.1016/j.proeng.2014.06.304,n/a,A comparison of coarse-resolution numerical simulation with experimental measurements of wind turbine aerodynamic performance,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000350875100003,"Ma, Ping; Li, Meishen; Jilesen, Jonathan; Lien, Fue-Sang; Yee, Eugene",37TH NATIONAL CONFERENCE ON THEORETICAL AND APPLIED MECHANICS (37TH NCTAM 2013) & THE 1ST INTERNATIONAL CONFERENCE ON MECHANICS (1ST ICM),"ENGINEERING, MECHANICAL",79,n/a,17-27,2014,3,3.108218,0.41,0.97,7.2718,4.3775,n/a
WOS:000395082100004,10.1007/s10899-016-9611-0,MEDLINE:27091566,Reinforcing Small Wins and Frustrating Near-Misses: Further Investigation Into Scratch Card Gambling,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000395082100004,"Stange, Madison; Grau, Mikyla; Osazuwa, Sandra; Graydon, Candice; Dixon, Mike J.",JOURNAL OF GAMBLING STUDIES,"PSYCHOLOGY, MULTIDISCIPLINARY; SUBSTANCE ABUSE",33,1,47-63,2017,3,2.871429,2.1,1.04,1.4319,21.7824,2.09
WOS:000358738000020,10.1016/j.profoo.2015.06.021,n/a,The Effect of Editing Open-Ended Text Responses on Nutrient and Food Group Estimates from the Automated Self-Administered 24-Hour Dietary Recall (A5A24),https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000358738000020,"Zimmerman, Thea Palmer; Potischman, Nancy; Douglass, Deirdre; Dixit-Joshi, Sujata; Kirkpatrick, Sharon I.",38TH NATIONAL NUTRIENT DATABANK CONFERENCE,FOOD SCIENCE & TECHNOLOGY; NUTRITION & DIETETICS,4,n/a,160-172,2015,3,1.948718,1.61,1.54,1.8636,20.1474,n/a
WOS:000344193600016,10.1088/1742-6596/524/1/012016,n/a,Novel Image Analysis Method for Blade Aerodynamic Performance on Operational Turbine,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000344193600016,"Swytink-Binnema, Nigel; Johnson, David A.",SCIENCE OF MAKING TORQUE FROM WIND 2014 (TORQUE 2014),"ENGINEERING, MECHANICAL; PHYSICS, APPLIED; ENERGY & FUELS",524,n/a,n/a,2014,3,1.773321,0.73,1.69,4.1256,4.3775,n/a
WOS:000345438900052,10.1016/S2212-5671(14)00733-3,n/a,Numerosity and Cognitive Complexity as Moderators of the Medium Effect,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000345438900052,"Nejad, Mona Rahimi; Onay, Selcuk",INTERNATIONAL CONFERENCE ON APPLIED ECONOMICS (ICOAE 2014),"BUSINESS, FINANCE; ECONOMICS",14,n/a,445-453,2014,3,1.92159,0.7,1.56,4.2613,7.3255,n/a
WOS:000412581500001,10.1186/s40687-016-0058-9,n/a,"Tropical geometry, the motivic nearby fiber, and limit mixed Hodge numbers of hypersurfaces",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000412581500001,"Katz, Eric; Stapledon, Alan",RESEARCH IN THE MATHEMATICAL SCIENCES,MATHEMATICS,3,n/a,n/a,2016,3,1.975,1.68,1.52,1.7833,21.0863,n/a
WOS:000369692200013,10.1016/j.amc.2016.01.005,n/a,An analytical and numerical study of long wave run-up in U-shaped and V-shaped bays,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000369692200013,"Garayshin, V. V.; Harris, M. W.; Nicolsky, D. J.; Pelinovsky, E. N.; Rybkin, A. V.",APPLIED MATHEMATICS AND COMPUTATION,"MATHEMATICS, APPLIED",279,n/a,187-197,2016,3,6.732909,2.73,0.45,1.0986,31.9796,2.3
WOS:000395323700004,10.1016/j.cobeha.2016.03.006,n/a,A unified theoretical approach for biological cognition and learning,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000395323700004,"Komer, Brent; Eliasmith, Chris",CURRENT OPINION IN BEHAVIORAL SCIENCES,"NEUROSCIENCES; BEHAVIORAL SCIENCES; PSYCHOLOGY, EXPERIMENTAL",11,n/a,14-20,2016,3,7.254237,5.94,0.41,0.5046,59.9183,n/a
WOS:000418722400065,10.1073/pnas.1704093114,MEDLINE:29229821,Critical dynamics in population vaccinating behavior,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000418722400065,"Pananos, A. Demetri; Bury, Thomas M.; Wang, Clara; Schonfeld, Justin; Mohanty, Sharada P.",PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA,ECOLOGY; MULTIDISCIPLINARY SCIENCES,114,52,13762-13767,2017,3,9.594172,3.33,0.31,0.901,41.6382,9.504
WOS:000404125300002,10.1111/tgis.12283,n/a,The Cost(s) of Geospatial Open Data,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000404125300002,"Johnson, Peter A.; Sieber, Renee; Scassa, Teresa; Stephens, Monica; Robinson, Pamela",TRANSACTIONS IN GIS,GEOGRAPHY,21,3,434-445,2017,3,2.452055,1.79,1.22,1.6794,21.0971,1.91
WOS:000418218300002,10.1016/j.enbuild.2017.06.033,n/a,"The Thermoheliodome - ""Air conditioning"" without conditioning the air, using radiant cooling and indirect evaporation",https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000418218300002,"Meggers, Forrest; Guo, Hongshan; Teitelbaum, Eric; Aschwanden, Gideon; Read, Jake",ENERGY AND BUILDINGS,"CONSTRUCTION & BUILDING TECHNOLOGY; ENGINEERING, CIVIL; ENERGY & FUELS",157,n/a,19-Nov,2017,3,4.673759,3.22,0.64,0.9319,32.4505,4.457
WOS:000358055000003,10.1088/1742-6596/619/1/012003,n/a,Effects of interface roughness scattering on device performance of indirectly pumped terahertz quantum cascade lasers,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000358055000003,"Razavipour, Seyed Ghasem; Dupont, Emmanuel; Wasilewski, Zbig R.; Ban, Dayan","6TH INTERNATIONAL CONFERENCE ON OPTICAL, OPTOELECTRONIC AND PHOTONIC MATERIALS AND APPLICATIONS (ICOOPMA) 2014","OPTICS; PHYSICS, MULTIDISCIPLINARY; ENGINEERING, ELECTRICAL & ELECTRONIC",619,n/a,n/a,2015,3,1.125234,0.75,2.67,3.9956,5.8974,n/a
WOS:000390077200002,10.1016/j.jconhyd.2016.11.001,MEDLINE:27866081,Delineating baseflow contribution areas for streams - A model and methods comparison,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000390077200002,"Chow, Reynold; Frind, Michael E.; Frind, Emil O.; Jones, Jon P.; Sousa, Marcelo R.",JOURNAL OF CONTAMINANT HYDROLOGY,"ENVIRONMENTAL SCIENCES; WATER RESOURCES; GEOSCIENCES, MULTIDISCIPLINARY",195,n/a,22-Nov,2016,3,5.025316,5.64,0.6,0.5319,53.0449,2.284
WOS:000364248200013,10.1016/j.jfluidstructs.2015.08.009,n/a,Numerical investigation of the interaction of a vortex dipole with a deformable plate,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000364248200013,"Zivkov, Eugene; Yarusevych, Serhiy; Porfiri, Maurizio; Peterson, Sean D.",JOURNAL OF FLUIDS AND STRUCTURES,"ENGINEERING, MECHANICAL; MECHANICS",58,n/a,203-215,2015,3,8.191257,7.42,0.37,0.4043,61.0819,2.434
WOS:000395374600004,10.1039/c6sm01350c,MEDLINE:27901162,Molecular dynamics simulations and Kelvin probe force microscopy to study of cholesterol-induced electrostatic nanodomains in complex lipid mixtures,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000395374600004,"Drolle, E.; Bennett, W. F. D.; Hammond, K.; Lyman, E.; Karttunen, M.",SOFT MATTER,"POLYMER SCIENCE; CHEMISTRY, PHYSICAL; MATERIALS SCIENCE, MULTIDISCIPLINARY; PHYSICS, MULTIDISCIPLINARY",13,2,355-362,2017,3,3.738496,4.54,0.8,0.6614,33.3121,3.709
WOS:000404175500021,10.4067/S0717-97072017000100021,n/a,IMPROVE THE CATALYTIC ACTIVITY OF FEOOH/BENTONITE MATERIAL BY MECHANICAL ACTIVATION,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000404175500021,"Wei, Guangtao; Li, Zhongmin; Zhang, Linye; Deng, Yue; Shao, Luhua",JOURNAL OF THE CHILEAN CHEMICAL SOCIETY,"CHEMISTRY, MULTIDISCIPLINARY",62,1,3407-3410,2017,2,0.413793,5.84,4.83,0.3422,63.2516,0.463
WOS:000381700200005,10.1016/j.jelekin.2015.07.005,MEDLINE:26253991,Evaluation of regression-based 3-D shoulder rhythms,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000381700200005,"Xu, Xu; Dickerson, Clark R.; Lin, Jia-hua; McGorry, Raymond W.",JOURNAL OF ELECTROMYOGRAPHY AND KINESIOLOGY,NEUROSCIENCES; SPORT SCIENCES; PHYSIOLOGY; REHABILITATION,29,n/a,28-33,2016,2,3.544715,4.8,0.56,0.4168,57.8905,1.568
WOS:000321068100006,10.1093/plankt/fbt040,n/a,Spatial variability in trophic offset and food sources of Hemimysis anomala in lentic and lotic ecosystems within the Great Lakes basin,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000321068100006,"Ives, Jessica T.; Marty, Jerome; de Lafontaine, Yves; Johnson, Timothy B.; Koops, Marten A.",JOURNAL OF PLANKTON RESEARCH,MARINE & FRESHWATER BIOLOGY; OCEANOGRAPHY,35,4,772-784,2013,2,12.490385,11.47,0.16,0.1744,87.3716,1.897
WOS:000417696400008,10.1074/jbc.M117.807925,MEDLINE:28972185,Calmodulin regulates Ca(v)3 T-type channels at their gating brake,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000417696400008,"Chemin, Jean; Taiakina, Valentina; Monteil, Arnaud; Piazza, Michael; Guan, Wendy",JOURNAL OF BIOLOGICAL CHEMISTRY,BIOCHEMISTRY & MOLECULAR BIOLOGY,292,49,20010-20031,2017,2,4.365566,4.1,0.46,0.4875,59.9108,4.011
WOS:000380489900081,10.1016/j.proeng.2015.08.926,n/a,Water distribution system calibration: Manual versus optimization-based approach,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000380489900081,"Khedr, Ayman; Tolson, Bryan; Ziemann, Samuel",COMPUTING AND CONTROL FOR THE WATER INDUSTRY (CCWI2015): SHARING THE BEST PRACTICE IN WATER MANAGEMENT,"ENGINEERING, CIVIL; ENGINEERING, GEOLOGICAL",119,n/a,725-733,2015,2,2.057683,0.58,0.97,3.4234,12.4772,n/a
WOS:000335582500115,10.1016/j.sbspro.2014.01.147,n/a,Vehicle tracking system based on videotaping data,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000335582500115,"Guido, Giuseppe; Vitale, Alessandro; Saccomanno, Frank F.; Astarita, Vittorio; Giofre, Vincenzo",TRANSPORTATION: CAN WE DO MORE WITH LESS RESOURCES? - 16TH MEETING OF THE EURO WORKING GROUP ON TRANSPORTATION - PORTO 2013,TRANSPORTATION,111,n/a,1123-1132,2014,2,1.614565,3.36,1.24,0.5959,51.0256,n/a
WOS:000375516100017,10.1016/j.poly.2015.10.049,n/a,Ruthenium-8-quinolinethiolate-phenylterpyridine versus ruthenium-bipyridine-phenyl-terpyridine complexes as homogeneous water and high temperature stable hydrogenation catalysts for biomass-derived substrates,https://gateway.webofknowledge.com/gateway/Gateway.cgi?GWVersion=2&SrcAuth=tsmetrics&SrcApp=tsm_test&DestApp=WOS_CPL&DestLinkType=FullRecord&KeyUT=ISI:000375516100017,"Sullivan, Ryan J.; Kim, Jin; Hoyt, Caroline; Silks, Louis A. (Pete), III; Schlaf, Marcel",POLYHEDRON,"CRYSTALLOGRAPHY; CHEMISTRY, INORGANIC & NUCLEAR",108,n/a,104-114,2016,2,4.736758,5.13,0.42,0.3898,62.1674,2.067
